CN_BLLING_PARTY_CODE,PARTY_NAME,CN_CN_NO,BKG_Date,BKG_Zone,BKG_State,BKG_Branch,CN_SOURCE_BRANCH_CODE,DLY_Zone,DLY_State,DLY_Branch_Name,DLY_Code,Consignor_Code,CNR_NAME,CEE_NAME,CONSIGNEE_CODE,EDD_Date,Reached At Destination,Out For Delivery Date,DLY_Date,MIN_POD_OR_DDR_DATE,No_of_Pkg,Actual_Wt,Charged_Wt,TPTR_Mode,DEL_POINT,FRIGHT_MODE,LOAD_TYPE,Freight Amount,ODA_FLAG,Appointment_Flag,Appointment_Date,MNTH,ONTIME_ARVL,DLVD_WITHOUT_TOKEN,CN_Current_Status,NDR_Remark,DELIVERY_STATUS,TAT_MISSING,BUSINESS_TYPE,TAT_DAYS,RETAIL_TAT_DAYS,OPS_TAT,KOM_NAME,KOM_ID,EDD_Diff_Day,CN_CURRENT_BRANCH,CN_CURRENT_BRANCH_NAME,NO_OF_ATTEMPTS,PICKUP_CHLN_DATE,DELEVERY_TYPE,BILL_DATE
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,RAJASTHAN,JAIPUR-RAJASTHAN,1701,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,646528,"8/11/2025, 12:00 AM","6/11/2025, 11:57 AM","7/11/2025, 2:12 PM","7/11/2025, 12:00 AM","11/11/2025, 12:00 AM",7,55,55,SURFACE,DOOR,TBB(T.P),PART-LOAD,811.73,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1701,JAIPUR-RAJASTHAN,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,RAJASTHAN,JAIPUR-RAJASTHAN,1701,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - VAISHALI NAGAR,110371,"8/11/2025, 12:00 AM","6/11/2025, 11:57 AM","7/11/2025, 12:58 PM","7/11/2025, 12:00 AM","8/11/2025, 12:00 AM",7,55,55,SURFACE,DOOR,TBB(T.P),PART-LOAD,811.73,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1701,JAIPUR-RAJASTHAN,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED-AKHNOOR,803745,"8/11/2025, 12:00 AM","7/11/2025, 11:15 AM","14/11/2025, 8:07 PM","14/11/2025, 12:00 AM","16/11/2025, 12:00 AM",7,69,69,SURFACE,DOOR,TBB(T.P),PART-LOAD,1692.09,N,N,,Nov,Y,N,Delivered,ODA Delivery,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1905,JAMMU-JAMMU  KASHMIR,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MADHYA PRADESH,BHOPAL-MADHYA PRADESH,3502,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,106873,"9/11/2025, 12:00 AM","7/11/2025, 11:37 PM","11/11/2025, 11:47 AM","11/11/2025, 12:00 AM","12/11/2025, 12:00 AM",5,45,45,SURFACE,DOOR,TBB(T.P),PART-LOAD,804.31,N,N,,Nov,Y,N,Delivered,Political / Local Band / Disturbance,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,3502,BHOPAL-MADHYA PRADESH,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,PUNJAB,LUDHIANA HUB,1920,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,506569,"8/11/2025, 12:00 AM","5/11/2025, 11:17 PM","7/11/2025, 11:57 AM","7/11/2025, 12:00 AM","8/11/2025, 12:00 AM",8,63,63,SURFACE,DOOR,TBB(T.P),PART-LOAD,884.27,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1920,LUDHIANA HUB,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,PUNJAB,AMRITSAR-PUNJAB,1906,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED-ZIRA,803763,"8/11/2025, 12:00 AM","7/11/2025, 2:57 PM","8/11/2025, 2:24 PM","8/11/2025, 12:00 AM","11/11/2025, 12:00 AM",7,62,62,SURFACE,DOOR,TBB(T.P),PART-LOAD,1621.23,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1925,MOGA,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,LADAKH,LEH - LADAKH,1924,839324,REDTAPE LIMITED  UNNAO ,REDTAPE ,448339,"3/11/2025, 12:00 AM","10/11/2025, 11:03 AM","12/11/2025, 3:52 PM","12/11/2025, 12:00 AM","25/11/2025, 12:00 AM",9,66,66,SURFACE,DOOR,TBB(T.P),PART-LOAD,2231.84,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,TAT MISSING,SCM,0,0,0,BRIJESH(19048),19048,56,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,PUNJAB,MOHALI-PUNJAB,1105,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,163112,"8/11/2025, 12:00 AM","8/11/2025, 12:17 PM","13/11/2025, 12:27 PM","13/11/2025, 12:00 AM","14/11/2025, 12:00 AM",7,64,64,SURFACE,DOOR,TBB(T.P),PART-LOAD,894.57,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1110,ZIRAKPUR I-PUNJAB,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,EAST-I,JHARKHAND,RANCHI VENDOR,8419,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - RANCHI 2,112596,"9/11/2025, 12:00 AM","7/11/2025, 8:25 AM","7/11/2025, 11:30 AM","7/11/2025, 12:00 AM","18/11/2025, 12:00 AM",4,58,58,SURFACE,DOOR,TBB(T.P),PART-LOAD,997.25,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,3402,RANCHI-JHARKHAND,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,VASHI MUMBAI-MAHARASTRA,2107,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,312948,"9/11/2025, 12:00 AM","8/11/2025, 12:42 PM","12/11/2025, 12:29 PM","12/11/2025, 12:00 AM","13/11/2025, 12:00 AM",1,17,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,495.18,N,N,,Nov,Y,N,Delivered,Local Traffic/ Veh NO-ENTRY delay,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2107,VASHI MUMBAI-MAHARASTRA,0,"4/11/2025, 4:31 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,TATHWADE - MAHARASTRA,2817,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - AHMEDNAGAR ONLINE  STORE CODE 1422,445166,"9/11/2025, 12:00 AM","13/11/2025, 11:36 AM","13/11/2025, 12:53 PM","13/11/2025, 12:00 AM","13/11/2025, 12:00 AM",4,33,33,SURFACE,DOOR,TBB(T.P),PART-LOAD,646.53,N,N,,Nov,N,N,Delivered,LESS LOAD,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,351,AHMEDNAGAR-MAHARASTRA,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,BARAMATI - MAHARASTRA,2810,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,173101,"9/11/2025, 12:00 AM","13/11/2025, 5:37 PM","14/11/2025, 2:31 PM","14/11/2025, 12:00 AM","15/11/2025, 12:00 AM",4,26,26,SURFACE,DOOR,TBB(T.P),PART-LOAD,561.62,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2810,BARAMATI - MAHARASTRA,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,BHOSARI TAPASWADI - MH,2804,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,105454,"9/11/2025, 12:00 AM","9/11/2025, 3:07 AM","11/11/2025, 12:04 PM","11/11/2025, 12:00 AM","18/11/2025, 12:00 AM",4,68,68,SURFACE,DOOR,TBB(T.P),PART-LOAD,1130.15,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2856,MAHALUNGE TRANSSHIPMENT,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,MUMBAI HUB-MAHARASTRA,2117,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED - GEBI BUSINESS PARK ONLINE BHIWANDI,904005,"9/11/2025, 12:00 AM","7/11/2025, 9:07 AM","7/11/2025, 8:39 PM","7/11/2025, 12:00 AM","13/11/2025, 12:00 AM",4,30,30,SURFACE,DOOR,TBB(T.P),PART-LOAD,608.63,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2117,MUMBAI HUB-MAHARASTRA,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,KOLHAPUR-MAHARASTRA,3101,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,316019,"9/11/2025, 12:00 AM","11/11/2025, 9:37 AM","15/11/2025, 12:41 PM","15/11/2025, 12:00 AM","12/12/2025, 12:00 AM",5,38,38,SURFACE,DOOR,TBB(T.P),PART-LOAD,703.87,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,3101,KOLHAPUR-MAHARASTRA,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,LADAKH,LEH - LADAKH,1924,839324,REDTAPE LIMITED  UNNAO ,REDTAPE ,448339,"3/11/2025, 12:00 AM","10/11/2025, 11:03 AM","12/11/2025, 3:52 PM","12/11/2025, 12:00 AM","17/11/2025, 12:00 AM",3,51,51,SURFACE,DOOR,TBB(T.P),PART-LOAD,1952.63,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,TAT MISSING,SCM,0,0,0,BRIJESH(19048),19048,56,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"4/11/2025, 12:25 AM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,MUMBAI HUB-MAHARASTRA,2117,839324,REDTAPE LIMITED  UNNAO ,REDTAPR LIMITED,704548,"9/11/2025, 12:00 AM","7/11/2025, 9:07 AM","7/11/2025, 8:39 PM","7/11/2025, 12:00 AM","13/11/2025, 12:00 AM",11,187,187,SURFACE,DOOR,TBB(T.P),PART-LOAD,2588.76,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2117,MUMBAI HUB-MAHARASTRA,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,BHIWANDI-MAHARASTRA,2105,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,571142,"9/11/2025, 12:00 AM","8/11/2025, 12:42 PM","13/11/2025, 11:08 AM","13/11/2025, 12:00 AM","13/11/2025, 12:00 AM",3,18,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,489.53,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2107,VASHI MUMBAI-MAHARASTRA,0,"3/11/2025, 5:46 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,VASHI MUMBAI-MAHARASTRA,2107,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,312948,"9/11/2025, 12:00 AM","8/11/2025, 12:42 PM","12/11/2025, 12:29 PM","12/11/2025, 12:00 AM","13/11/2025, 12:00 AM",2,18,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,487.52,N,N,,Nov,Y,N,Delivered,Local Traffic/ Veh NO-ENTRY delay,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2107,VASHI MUMBAI-MAHARASTRA,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,KOLHAPUR-MAHARASTRA,3101,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,316019,"9/11/2025, 12:00 AM","11/11/2025, 9:37 AM","15/11/2025, 12:41 PM","15/11/2025, 12:00 AM","19/11/2025, 12:00 AM",5,85,85,SURFACE,DOOR,TBB(T.P),PART-LOAD,1307.48,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,3101,KOLHAPUR-MAHARASTRA,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,NASIK-MAHARASTRA,2401,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED NASHIK 3,839048,"9/11/2025, 12:00 AM","1/12/2025, 3:54 PM","17/11/2025, 10:14 AM","17/11/2025, 12:00 AM","24/11/2025, 12:00 AM",9,69,69,SURFACE,DOOR,TBB(T.P),PART-LOAD,1074.4,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2402,NASIK OZHAR GAON,0,"3/11/2025, 5:46 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,UTTARAKHAND,HALDWANI - UTTRAKHAND,3310,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,221223,"8/11/2025, 12:00 AM","5/11/2025, 6:07 PM","8/11/2025, 7:41 AM","8/11/2025, 12:00 AM","10/11/2025, 12:00 AM",13,221,221,SURFACE,DOOR,TBB(T.P),PART-LOAD,2507.05,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,3301,RUDRAPUR-UTTRAKHAND,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,SURAT-GUJARAT,402,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED SURAT,553576,"9/11/2025, 12:00 AM","8/11/2025, 12:17 PM","10/11/2025, 11:18 AM","10/11/2025, 12:00 AM","14/11/2025, 12:00 AM",2,34,34,SURFACE,DOOR,TBB(T.P),PART-LOAD,687.51,N,N,,Nov,Y,N,Delivered, Weekly Off / Holiday,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,402,SURAT-GUJARAT,0,"4/11/2025, 12:25 AM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MADHYA PRADESH,GWALIOR-MADHYA PRADESH,3503,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD GWALIOR-2 ( ONLINE ),136623,"9/11/2025, 12:00 AM","6/11/2025, 1:27 PM","7/11/2025, 10:19 AM","7/11/2025, 12:00 AM","8/11/2025, 12:00 AM",3,51,51,SURFACE,DOOR,TBB(T.P),PART-LOAD,895,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,3503,GWALIOR-MADHYA PRADESH,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,ANANTNAG BA,5415,839324,REDTAPE LIMITED  UNNAO ,RED TAPE SHOPIAN,341005,"8/11/2025, 12:00 AM","7/11/2025, 4:37 AM","7/11/2025, 1:59 PM","7/11/2025, 12:00 AM","14/11/2025, 12:00 AM",2,34,34,SURFACE,DOOR,TBB(T.P),PART-LOAD,1408.53,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,5415,ANANTNAG BA,0,"3/11/2025, 8:17 PM",,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,ANAND-GUJARAT,312,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,108834,"9/11/2025, 12:00 AM","7/11/2025, 4:24 PM","8/11/2025, 8:19 AM","8/11/2025, 12:00 AM","11/11/2025, 12:00 AM",3,51,51,SURFACE,DOOR,TBB(T.P),PART-LOAD,883.02,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,312,ANAND-GUJARAT,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MADHYA PRADESH,GWALIOR-MADHYA PRADESH,3503,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED-MORENA,325963,"9/11/2025, 12:00 AM","6/11/2025, 1:27 PM","8/11/2025, 9:20 AM","8/11/2025, 12:00 AM","8/11/2025, 12:00 AM",9,153,153,SURFACE,DOOR,TBB(T.P),PART-LOAD,2885.53,N,N,,Nov,Y,N,Delivered,ODA Delivery,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,3503,GWALIOR-MADHYA PRADESH,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,SRINAGAR JAMMU-JAMMU   KASHMIR,1910,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,240869,"8/11/2025, 12:00 AM","7/11/2025, 9:57 PM","11/11/2025, 3:04 PM","11/11/2025, 12:00 AM","3/12/2025, 12:00 AM",2,34,34,SURFACE,DOOR,TBB(T.P),PART-LOAD,664.41,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"3/11/2025, 8:17 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,MAKKARPURA BARODA-GUJARAT,602,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,196957,"9/11/2025, 12:00 AM","7/11/2025, 7:27 AM","7/11/2025, 11:34 AM","7/11/2025, 12:00 AM","8/11/2025, 12:00 AM",2,34,34,SURFACE,DOOR,TBB(T.P),PART-LOAD,686.85,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,601,BARODA-GUJARAT,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,THANE MUMBAI-MAHARASTRA,2115,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED ,307252,"9/11/2025, 12:00 AM","8/11/2025, 11:27 AM","8/11/2025, 11:47 AM","8/11/2025, 12:00 AM","11/11/2025, 12:00 AM",4,68,68,SURFACE,DOOR,TBB(T.P),PART-LOAD,1077.2,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2115,THANE MUMBAI-MAHARASTRA,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,JAMMU-JAMMU  KASHMIR,1905,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD SAMBA,307469,"8/11/2025, 12:00 AM","7/11/2025, 8:37 AM","8/11/2025, 1:18 PM","8/11/2025, 12:00 AM","8/11/2025, 12:00 AM",2,34,34,SURFACE,DOOR,TBB(T.P),PART-LOAD,584.65,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1911,SAMBHA-JAMMU KASHMIR,0,"3/11/2025, 8:17 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,MAHARASHTRA,AIRPORT - PUNE - MAHARASTRA,2805,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED KHARADI ONLINE PUNE,483219,"9/11/2025, 12:00 AM","9/11/2025, 3:07 AM","10/11/2025, 12:11 PM","10/11/2025, 12:00 AM","14/11/2025, 12:00 AM",4,68,68,SURFACE,DOOR,TBB(T.P),PART-LOAD,1103.42,N,N,,Nov,N,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,2856,MAHALUNGE TRANSSHIPMENT,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,SRINAGAR JAMMU-JAMMU   KASHMIR,1910,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD MAGAM,307479,"8/11/2025, 12:00 AM","7/11/2025, 9:57 PM","8/11/2025, 1:24 PM","8/11/2025, 12:00 AM","15/11/2025, 12:00 AM",5,85,85,SURFACE,DOOR,TBB(T.P),PART-LOAD,2021.32,N,N,,Nov,Y,N,Delivered,,ON TIME DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1910,SRINAGAR JAMMU-JAMMU   KASHMIR,0,"3/11/2025, 8:17 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,NORTH-II,JAMMU AND KASHMIR,UDHAMPUR,1922,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LIMITED,280729,"8/11/2025, 12:00 AM","6/11/2025, 8:18 PM","10/11/2025, 4:00 PM","10/11/2025, 12:00 AM","11/11/2025, 12:00 AM",1,17,20,SURFACE,DOOR,TBB(T.P),PART-LOAD,444.57,N,N,,Nov,Y,N,Delivered,ODA Delivery,LATE DELIVERY,NOT MISSING,SCM,5,0,5,BRIJESH(19048),19048,51,1922,UDHAMPUR,0,"3/11/2025, 8:17 PM",REG,"27/11/2025, 12:00 AM"
111291,REDTAPE LTD,5.97525E+12,"3/11/2025, 12:00 AM",NORTH-II,UTTAR PRADESH,NEW UNNAO PDA,5975,WEST-I,GUJARAT,BHAVNAGR-GUJARAT,315,839324,REDTAPE LIMITED  UNNAO ,REDTAPE LTD,312978,"9/11/2025, 12:00 AM","8/11/2025, 1:56 PM","10/11/2025, 11:49 AM","10/11/2025, 12:00 AM","11/11/2025, 12:00 AM",3,51,51,SURFACE,DOOR,TBB(T.P),PART-LOAD,899.24,N,N,,Nov,Y,N,Delivered,,LATE DELIVERY,NOT MISSING,SCM,6,0,6,BRIJESH(19048),19048,50,315,BHAVNAGR-GUJARAT,0,"4/11/2025, 12:25 AM",REG,"27/11/2025, 12:00 AM"
